image,country,state,city,title,start_rating,start_reviews,address,neighborhood,phone,website,start_price,hublyz_reviews,hublyz_ratings,hublyz_price,Mon,Tue,Wed,Thu,Fri,Sat,Sun
default,Germany,,Berlin,Shisha Bar,3.5,1,Mahlower Str. 124 14513  Teltow Germany,,,,??,,,,,,,,,,
default,Germany,,Berlin,Frolic,0.5,0,Alt Kîpenick 32 12555  Berlin Germany,Kîpenick,+49 176 70868374,,,,,,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-5:00 am,5:00 pm-5:00 am,Closed
default,Germany,,Berlin,Stern Taler,0,1,Moritzstr.11a 13597  Berlin Germany,Spandau,+49 1514 7606904,,,,,,,,,,,,
default,Germany,,Berlin,Super-Shisha Shop,3.5,2,Bolivarallee 16 14050  Berlin Germany,Charlottenburg,+49 30 33770857,http://www.super-shisha.de,,,,,,,,,,,
default,Germany,,Berlin,Yoho,-0.5,2,Zobeltitzstrasse 92 13403  Berlin Germany,Reinickendorf,+49 1525 525525,,,,,,,,,,,,
default,Germany,,Berlin,Manic Lounge,1,1,Alt-Hellersdorf 1 12629  Berlin Germany,Hellersdorf,+49 176 77430598,,??,,,,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-5:00 am,10:00 am-5:00 am,10:00 am-2:00 am
default,Germany,,Berlin,Royal Shisha Shop,4.5,1,Pichelsdorfer Str. 83 13595  Berlin Germany,Spandau,+49 179 6549716,,??,,,,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-8:30 pm,10:00 am-6:00 pm,Closed
default,Germany,,Berlin,Adara Lounge,2.5,4,Boxhagenerstr. 75 10245  Berlin Germany,Friedrichshain,+49 176 71999917,http://shishaberlin.de/index.php/adara-shisha-lounge.html,???,,,,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-5:00 am,4:00 pm-5:00 am,4:00 pm-3:00 am
default,Germany,,Berlin,Tafu,5,1,Skalitzer Str. 43 10997  Berlin Germany,Kreuzberg,,,,,,,,,,,,,
default,Germany,,Berlin,Harlem,3,5,MÅllerstr. 157 13353  Berlin Germany,Wedding,+49 163 3165225,,??,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am
default,Germany,,Berlin,Zafirah Lounge,0.5,3,Mierendorffplatz 11 10589  Berlin Germany,Charlottenburg,+49 30 91686896,http://www.zafirah-lounge.com,???,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,3:00 pm-4:00 am,3:00 pm-4:00 am,2:00 pm-2:00 am
default,Germany,,Berlin,Qwados,3.5,3,Unter den Eichen 97 12203  Berlin Germany,Steglitz,+49 30 81098926,http://www.qwados.de,????,,,,4:00 pm-12:00 am,4:00 pm-12:00 am,4:00 pm-12:00 am,4:00 pm-12:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,4:00 pm-12:00 am
default,Germany,,Berlin,Lounge Muto,2.5,3,Oranienstr. 33 10999  Berlin Germany,Kreuzberg,+49 30 40009855,,???,,,,,,,,,,
default,Germany,,Berlin,Punta Shisha Bar,3,1,Schîneberger Str. 7a 12163  Berlin Germany,Steglitz,+49 8182 0870,,??,,,,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am,12:00 pm-4:00 am
default,Germany,,Berlin,Chishkhan,3.5,25,Richard Wagner Str 54 10585  Berlin Germany,Charlottenburg,+49 30 94044962,http://www.chishkhan.de,???,,,,12:00 pm-1:45 am,12:00 pm-1:45 am,12:00 pm-1:45 am,12:00 pm-1:45 am,12:00 pm-3:00 am,12:00 pm-3:00 am,12:00 pm-1:45 am
default,Germany,,Berlin,Eastern Bull 1453,-0.5,0,LÅbbenerstr. 20 10997  Berlin Germany,Kreuzberg,,,,,,,,,,,,,
default,Germany,,Berlin,Die Perle / CafÇ Perle,0,2,Perleberger Strasse 65 / Lehrter Strasse 10559  Berlin Germany,Tiergarten,,,,,,,10:00 am-6:00 am,10:00 am-6:00 am,10:00 am-6:00 am,10:00 am-6:00 am,10:00 am-6:00 am,10:00 am-6:00 am,10:00 am-6:00 am
default,Germany,,Berlin,Nargilem,-0.5,11,Gneisenaustr. 5 10961  Berlin Germany,Kreuzberg,+49 176 70033322,,,,,,12:00 pm-5:30 am,12:00 pm-5:30 am,12:00 pm-5:30 am,12:00 pm-5:30 am,12:00 pm-5:30 am,12:00 pm-5:30 am,12:00 pm-5:30 am
default,Germany,,Berlin,DanDana II,0,0,Pohlstr. 73 10785  Berlin Germany,Tiergarten,+49 30 26558725,,,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-1:00 am
default,Germany,,Berlin,shisha-cafÇ,0,0,Sonnenallee 28 12047  Berlin Germany,Neukîlln,+49 30 91430769,http://shishaberlin.de/,,,,,,,,,,,
default,Germany,,Berlin,Chiba Bar,2.5,1,Simon-Dach-Str. 22 10245  Berlin Germany,Friedrichshain,+49 30 29351348,,,,,,,,,,,,
default,Germany,,Berlin,Cafe My Moon,0.5,3,Markstr. 4 13409  Berlin Germany,Reinickendorf,+49 163 7005564,http://www.mymoon.berlin,???,,,,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-1:00 am,2:00 pm-4:00 am,2:00 pm-4:00 am,2:00 pm-4:00 am
default,Germany,,Berlin,Global Club 21,0.5,0,Wartenberger Str. 174 13053  Berlin Germany,Hohenschînhausen,+49 30 92409210,http://globalclub21.de/events-2/,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
default,Germany,,Berlin,Yilbars Playworld,-0.5,13,Warthestr.  69 12051  Berlin Germany,Neukîlln,+49 163 7372543,,,,,,,,,,,,
default,Germany,,Berlin,Cafe Lounge,0.5,7,Koloniestra·e 46 Schîneberg 10029  Berlin Germany,Steglitz,+49 30 999264713,,,,,,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am
default,Germany,,Berlin,Caligo,0,0,LÅderitzstr. 21 13351  Berlin Germany,Wedding,+49 177 6724048,http://shishaberlin.de/index.php/caligo.html,,,,,,,,,,,
default,Germany,,Berlin,Shisha Berlin,0.5,29,KurfÅrstenstr. 48 10785  Berlin Germany,Mitte,+49 176 20915611,http://www.shishaberlin.de,,,,,,,,,,,
default,Germany,,Berlin,Shisha Styler,3,10,Bleibtreustr. 49 10623  Berlin Germany,Charlottenburg,+49 30 28099011,http://www.shishastyler.de,?????,,,,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,11:00 am-7:00 pm,10:00 am-4:00 pm,Closed
default,Germany,,Berlin,Chillout Shisha Lounge & Sportsbar,0.5,6,Einemstr.  8 10787  Berlin Germany,Schîneberg,+49 172 4900600,,???,,,,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,Closed
default,Germany,,Berlin,ShishaOne,4.5,2,Siemensstr.  1 10551  Berlin Germany,Tiergarten,+49 1514 5517196,,???,,,,2:00 pm-4:00 am,2:00 pm-4:00 am,2:00 pm-4:00 am,2:00 pm-4:00 am,2:00 pm-6:00 am,2:00 pm-6:00 am,9:00 am-4:00 am
default,Germany,,Berlin,Carrera Lounge,3.5,5,Nassauische Str. 36a 10717  Berlin Germany,Wilmersdorf,+49 30 54592430,http://carrera-berlin.de,???,,,,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,9:00 am-6:00 pm,Closed
default,Germany,,Berlin,NeptÅs Shisha Lounge,4,3,Ebersstra·e 36 10827  Berlin Germany,Schîneberg,+49 30 78957378,,??,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am
default,Germany,,Berlin,M&M Lounge,4.5,6,Sterndamm 71 12487  Berlin Germany,Treptow,+49 176 27976072,,???,,,,,,,,,,
default,Germany,,Berlin,DanDana Shisha Lounge,4.5,4,Hasenheide 48 10967  Berlin Germany,Kreuzberg,+49 30 25044214,,,,,,,,,,,,
default,Germany,,Berlin,Cemre,-0.5,0,Kaiser-Friedrich-Str. 50a 10627  Berlin Germany,Charlottenburg,,,,,,,,,,,,,
default,Germany,,Berlin,Shisha,3.5,1,Oppelner Str. 3 10997  Berlin Germany,Kreuzberg,+49 160 99174376,,,,,,,,,,,,
default,Germany,,Berlin,Cafe Rotana,5,1,Lykestr. 17 12053  Berlin Germany,Tempelhof,+49 163 9890692,,,,,,,,,,,,
default,Germany,,Berlin,Mia Mambo,-0.5,15,Treskowallee 102 10318  Berlin Germany,Lichtenberg,+49 176 72112426,,,,,,,,,,,,
default,Germany,,Berlin,Sans Souci,0,16,Hauptstra·e  113 10827  Berlin Germany,Schîneberg,+49 30 91533547,,,,,,,,,,,,
default,Germany,,Berlin,Dino Bar,0,1,GrÅnbergerstr. 68 10245  Berlin Germany,Friedrichshain,+49 30 22341245,,,,,,,,,,,,
default,Germany,,Berlin,Shisha Bar,0,0,Schnellerstr. 37 12439  Berlin Germany,Treptow,,,,,,,,,,,,,
default,Germany,,Berlin,Rousche Lounge,-0.5,47,Putbusser Str. 44 13355  Berlin Germany,Wedding,+49 30 34722645,,,,,,,,,,,,
default,Germany,,Berlin,Layali CafÇ,0,13,Fennstr. 2 13347  Berlin Germany,Wedding,,,,,,,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-1:00 am
default,Germany,,Berlin,Berikoko,0,31,Hasenheide 51 10967  Berlin Germany,Kreuzberg,,,,,,,,,,,,,
default,Germany,,Berlin,Malina,0.5,0,Scharnweberstr. 51 10247  Berlin Germany,Friedrichshain,+49 178 4777657,,,,,,5:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,Germany,,Berlin,24 Karat,-0.5,0,Sîmmeringstr. 40 10589  Berlin Germany,Charlottenburg,+49 30 38307513,,??,,,,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am
default,Germany,,Berlin,Biyik,0,0,Wisbyer Str. 69 10439  Berlin Germany,Pankow,+49 176 64639316,,,,,,,,,,,,
default,Germany,,Berlin,Aromafabrik,-0.5,3,Schillerstr. 34 10627  Berlin Germany,Charlottenburg,+49 30 31014400,http://www.aromafabrik.berlin,,,,,12:00 pm-12:30 am,12:00 pm-12:30 am,12:00 pm-12:30 am,12:00 pm-12:30 am,12:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-12:30 am
default,Germany,,Berlin,Aladdin - Orientalische und Marokkanische SpezialitÑten,3,3,Skalitzer Strasse 64 10977  Berlin Germany,Kreuzberg,+49 30 61746263,,,,,,,,,,,,
default,Germany,,Berlin,QUEEN?s,1.5,1,Badstr. 37 13357  Berlin Germany,Wedding,+49 163 1901522,,???,,,,6:00 am-5:30 am,6:00 am-5:30 am,6:00 am-5:30 am,6:00 am-5:30 am,6:00 am-5:30 am,6:00 am-5:30 am,6:00 am-5:30 am
default,Germany,,Berlin,Exil Bar,4.5,1,Dresdener Str. 9 10999  Berlin Germany,Kreuzberg,+49 30 61657439,http://exilbar.com/,???,,,,,,,,,,
default,Germany,,Berlin,Best Time Kudamm,0,3,Lotte-Lenya-Bogen 556 10623  Berlin Germany,Charlottenburg,+49 30 22017676,,,,,,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,Closed,Closed,1:00 pm-1:00 am
default,Germany,,Berlin,No Limit,3.5,2,Scharnweberstr. 114 13405  Berlin Germany,Reinickendorf,,,,,,,,,,,,,
default,Germany,,Berlin,Hurghada,-0.5,0,Bayreuther Str. 3 10787  Berlin Germany,Schîneberg,,,,,,,,,,,,,
default,Germany,,Berlin,CafÇ Zera,2,7,Prinzenstr. 81 10969  Berlin Germany,Kreuzberg,+49 30 60031456,http://www.cafezera.de,????,,,,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-2:00 am
default,Germany,,Berlin,2nd Home,4,4,Niederbarnimstr. 25 10247  Berlin Germany,Friedrichshain,+49 176 80622830,http://www.2ndhome.berlin,,,,,7:00 pm-1:30 am,7:00 pm-1:30 am,7:00 pm-1:30 am,7:00 pm-1:30 am,6:00 pm-5:00 am,6:00 pm-5:00 am,7:00 pm-1:30 am
default,Germany,,Berlin,Payitaht,3.5,3,Hasenheide 47 10967  Berlin Germany,Kreuzberg,+49 30 91491517,http://www.shishaberlin.de/index.php/payitaht.html,???,,,,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-1:00 am
default,Germany,,Berlin,Lumera,0.5,15,Buschkrugallee 30 12359  Berlin Germany,"Neukîlln, Britz",+49 30 68053772,,,,,,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-2:00 am,2:00 pm-4:00 am,2:00 pm-4:00 am,2:00 pm-2:00 am
default,Germany,,Berlin,MagicFlavour Shishaladen und Headshop,3.5,11,Bornholmer Strasse 4 10439  Berlin Germany,Prenzlauer Berg,+49 30 36711548,http://www.magicflavour.de,??,,,,2:00 pm-8:00 pm,2:00 pm-8:00 pm,2:00 pm-8:00 pm,2:00 pm-8:00 pm,2:00 pm-8:00 pm,2:00 pm-8:00 pm,Closed
default,Germany,,Berlin,CafÇ Agora,-0.5,16,Mainzerstr. 3 12053  Berlin Germany,Neukîlln,+49 30 85978229,,,,,,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am,11:00 am-3:00 am
default,Germany,,Berlin,Cafe Narguela,0,7,Gneisenaustra·e  57 10961  Berlin Germany,Kreuzberg,+49 30 96511524,,,,,,,,,,,,
default,Germany,,Berlin,Nano,3.5,1,Rathenaustr. 1 12459  Berlin Germany,Kîpenick,,,,,,,,,,,,,
default,Germany,,Berlin,Adara City,0.5,0,Knaackstr.98 10435  Berlin Germany,Prenzlauer Berg,+49 1517 0666666,http://adara.berlin,,,,,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-5:00 am,4:00 pm-5:00 am,4:00 pm-3:00 am
default,Germany,,Berlin,Noa Black Lounge,0.5,2,Frankfurter Allee 27 10247  Berlin Germany,Friedrichshain,+49 176 64732199,http://www.noa-black.de,??,,,,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-5:00 am,4:00 pm-5:00 am,4:00 pm-3:00 am
default,Germany,,Berlin,Spiel777Spass,0.5,0,Allerstr. 2 12049  Berlin Germany,Neukîlln,,,??,,,,,,,,,,
default,Germany,,Berlin,Alarabi,2.5,53,Krossener Str. 19 10245  Berlin Germany,Friedrichshain,+49 30 29771995,http://www.shisha-bar-alarabi.de,???,,,,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-1:00 am
default,Germany,,Berlin,Marrakesch,3.5,29,Schînhauser  Allee 5 10119  Berlin Germany,Prenzlauer Berg,+49 30 60503007,http://www.marrakesch-bar.de,???,,,,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am,4:30 pm-3:00 am
default,Germany,,Berlin,Sehraya,3,11,Gro·beerenstr 79 10963  Berlin Germany,Kreuzberg,+49 30 25938733,,??,,,,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-2:00 am,11:00 am-2:00 am
default,Germany,,Berlin,SharaZad Shisha und Cocktail Lounge,5,7,Dahlmanstr. 27 10629  Berlin Germany,Charlottenburg,+49 30 53216767,,???,,,,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am,1:00 pm-1:00 am
default,Germany,,Berlin,Xara Beach,5,2,Adalbertstr. 98 10999  Berlin Germany,Kreuzberg,+49 30 69568622,http://www.xarabeach.berlin,???,,,,,,,,,,
default,Germany,,Berlin,au cafe,4.5,16,PflÅgerstr. 1 10967  Berlin Germany,Neukîlln,,,???,,,,,,,,,,
default,Germany,,Berlin,Akrabar,4.5,7,Oranienstr. 39 10999  Berlin Germany,Kreuzberg,,,???,,,,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,Closed
default,Germany,,Berlin,Anu Bar,3.5,15,Boxhagener Str. 104 10245  Berlin Germany,Friedrichshain,+49 1516 4315327,,???,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-3:30 am,3:00 pm-3:30 am,3:00 pm-1:00 am
default,Germany,,Berlin,Xara CafÇ Lounge,3.5,25,Maa·enstr. 7 10777  Berlin Germany,Schîneberg,+49 30 30104777,,???,,,,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am
default,Germany,,Berlin,Narquila,3.5,4,Danziger Str. 19 10435  Berlin Germany,Prenzlauer Berg,+49 30 89610546,http://www.narquila-food-shishalounge.de/,???,,,,,,,,,,
default,Germany,,Berlin,Mandaloun,4,2,Kaiser-Friedrich-Str. 40 10627  Berlin Germany,Charlottenburg,+49 30 89610486,http://mandaloun.de,,,,,1:00 pm-7:00 am,1:00 pm-7:00 am,1:00 pm-7:00 am,1:00 pm-7:00 am,1:00 pm-7:00 am,1:00 pm-7:00 am,1:00 pm-7:00 am
default,Germany,,Berlin,Tonys Lounge,3.5,7,Karl-Marx-Allee 35 10178  Berlin Germany,Mitte,+49 30 84710740,http://shishaberlin.de/index.php/tonys-lounge,???,,,,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,3:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am
default,Germany,,Berlin,Cafe Xerima,4,7,Hubertusstr. 6 12163  Berlin Germany,Steglitz,+49 30 70760099,,????,,,,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-2:00 am
default,Germany,,Berlin,Kaylan Shisha & Lounge,4.5,1,Fasanenstr. 14 10719  Berlin Germany,Charlottenburg,+49 30 31808049,http://shishaberlin.de/index.php/kalyan.html,,,,,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am
default,Germany,,Berlin,White Lounge,5.5,4,Goebenstr. 14 - 15 10783  Berlin Germany,Schîneberg,+49 178 9696467,,???,,,,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am,1:00 pm-6:00 am
default,Germany,,Berlin,Keyif,4.5,3,Boxhagener Str. 36 10245  Berlin Germany,Friedrichshain,+49 177 3604984,,????,,,,,,,,,,
default,Germany,,Berlin,Escape,3,5,MÅllerstr. 83 13349  Berlin Germany,Wedding,+49 30 45084472,,???,,,,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am,12:00 pm-12:00 am
default,Germany,,Berlin,Noa lounge,4.5,30,Boxhagenerstr. 108 10245  Berlin Germany,Friedrichshain,+49 176 63670028,http://noa-lounge.de,???,,,,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-5:00 am,5:00 pm-5:00 am,5:00 pm-3:00 am
default,Germany,,Berlin,Ala Eldin,5,6,Rathenower Str. 6 10559  Berlin Germany,Tiergarten,+49 1523 4010400,http://www.alaeldin.de/,??,,,,,,,,,,
default,Germany,,Berlin,Barbar Aga,4,13,Karl-Marx-Str. 43 12043  Berlin Germany,Neukîlln,+49 30 62985881,,??,,,,,,,,,,
default,Germany,,Berlin,Shahrazad,3,16,Dahlmanstr. 27 10629  Berlin Germany,Charlottenburg,+49 30 53216767,,???,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am
default,Germany,,Berlin,Kleopatra,3,12,Chausseestr. 11 10115  Berlin Germany,Mitte,+49 30 50181848,http://www.kleopatra-shishabar.de,??,,,,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am,4:00 pm-2:00 am
default,Germany,,Berlin,Trash No.54,4,15,Skalitzerstr. 54 10997  Berlin Germany,Kreuzberg,+49 30 60930616,http://www.trash54.de,???,,,,6:00 pm-12:30 am,6:00 pm-12:30 am,6:00 pm-12:30 am,6:00 pm-12:30 am,6:00 pm-4:00 am,6:00 pm-4:00 am,6:00 pm-12:30 am
default,Germany,,Berlin,HayHay,4,28,Skalitzer Stra·e 38 10999  Berlin Germany,Kreuzberg,+49 30 39933142,,???,,,,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am
default,Germany,,Berlin,Desert Shisha Lounge,5.5,1,Pappelallee 22 10437  Berlin Germany,Prenzlauer Berg,+49 30 44737348,,,,,,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-3:00 am,5:00 pm-5:00 am,5:00 pm-5:00 am,5:00 pm-3:00 am
default,Germany,,Berlin,Cafe Best Time Shisha Lounge,4.5,3,Krummestr. 36 10627  Berlin Germany,Charlottenburg,+49 30 51051365,,??,,,,,,,,,,
default,Germany,,Berlin,Lia Bar,4.5,6,Boxhagenerstr. 20 10245  Berlin Germany,Friedrichshain,+49 30 29360505,http://www.shishaberlin.de/index.php/lia-bar.html,???,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-4:00 am,4:00 pm-4:00 am,4:00 pm-1:00 am
default,Germany,,Berlin,Sindibad,4,17,Silvio-Meier-Str. 1 10247  Berlin Germany,Friedrichshain,+49 30 86381694,,??,,,,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-1:00 am,11:00 am-1:00 am,11:00 am-12:00 am
default,Germany,,Berlin,K?z Kulesi,4.5,2,Badstra·e 60 13357  Berlin Germany,Wedding,+49 163 9445966,http://www.shishaberlin.de/index.php/kiz-kulesi.html,,,,,,,,,,,
default,Germany,,Berlin,Latinssani,4.5,2,Zossener Str. 25 10961  Berlin Germany,Kreuzberg,+49 30 55651128,http://www.latinssani.de,,,,,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-10:00 pm,12:00 pm-11:00 pm,12:00 pm-11:00 pm,12:00 pm-10:00 pm
default,Germany,,Berlin,Rabab-Weisse Wolke,3,8,Blissestr. 44 10713  Berlin Germany,Wilmersdorf,+49 30 91490420,http://www.rabab.de,??,,,,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-1:00 am,5:00 pm-4:00 am,5:00 pm-4:00 am,5:00 pm-1:00 am
default,Germany,,Berlin,Jasmin,4.5,3,Karl-Marx-Allee 121 10243  Berlin Germany,Friedrichshain,+49 30 32596383,http://www.jasmin-shishalounge.de/,???,,,,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am,3:00 pm-5:00 am
default,Germany,,Berlin,Ksara Lounge,4.5,1,Invalidenstra·e 6 10115  Berlin Germany,Mitte,+49 30 24628625,,????,,,,,,,,,,
default,Germany,,Berlin,Lale,3.5,3,MÅllerstr. 121 13349  Berlin Germany,Wedding,+49 1577 3298224,,????,,,,,,,,,,
default,Germany,,Berlin,Diamond,5,1,Tempelhofer Damm 224 12099  Berlin Germany,Tempelhof,+49 30 55659231,http://www.diamond-tempelhof.de/,???,,,,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-8:00 pm,12:00 pm-8:00 pm,12:00 pm-2:00 am
default,Germany,,Berlin,Bermuda Lounge,-0.5,0,Gneisenaustr. 86 10961  Berlin Germany,Kreuzberg,+49 1577 3223333,,,,,,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-3:00 am,1:00 pm-5:00 am,1:00 pm-5:00 am,1:00 pm-3:00 am
default,Germany,,Berlin,Sindbad Shisha Lounge,1,1,Mehringdamm 44 10961  Berlin Germany,Kreuzberg,+49 176 30591249,,,,,,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-3:00 am,10:00 am-3:00 am,10:00 am-2:00 am
default,Germany,,Berlin,Be inSide,4.5,3,Senftenberger Ring 11 im MÑrkischen Zentrum 13439  Berlin Germany,Reinickendorf,,,??,,,,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-4:00 am,11:00 am-4:00 am,11:00 am-2:00 am
default,Germany,,Berlin,G Lounge Shisha CafÇ,3,3,Triftstr. 7 13353  Berlin Germany,Wedding,+49 163 4693192,,,,,,,,,,,,
default,Germany,,Berlin,Pyramide,2.5,1,Flughafenstr. 39 12053  Berlin Germany,Neukîlln,,,,,,,,,,,,,
default,Germany,,Berlin,CafÇ Fiftyeight,5.5,1,Seegefelder Str. 73 13583  Berlin Germany,Spandau,+49 30 49203555,,??,,,,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-1:00 am,4:00 pm-3:00 am,4:00 pm-3:00 am,4:00 pm-1:00 am
default,Germany,,Berlin,Fame Lounge,4.5,1,Rheinstr. 60 12159  Berlin Germany,Schîneberg,+49 30 85731155,,??,,,,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-1:00 am,3:00 pm-3:00 am,3:00 pm-3:00 am,3:00 pm-1:00 am
